0.245686 -9.093258
0.245686 -8.183932
0.245686 -7.274606
0.245686 -6.365280
0.245686 -5.455955
0.245686 -4.546629
0.245686 -3.637303
0.245686 -2.727977
0.245686 -1.818652
0.245686 -0.909326
0.245686 -0.000000
0.245686 0.909326
0.245686 1.818652
0.245686 2.727977
0.245686 3.637303
0.245686 4.546629
0.245686 5.455955
0.245686 6.365280
0.245686 7.274606
0.245686 8.183932
0.245686 9.093258
0.245686 10.002584
0.245686 10.911909
0.245686 11.821235
0.245686 12.730561
0.245686 13.639887
0.245686 14.549213
0.245686 15.458538
0.245686 16.367864


0.593138 -9.093258
0.593138 -8.183932
0.593138 -7.274606
0.593138 -6.365280
0.593138 -5.455955
0.593138 -4.546629
0.593138 -3.637303
0.593138 -2.727977
0.593138 -1.818652
0.593138 -0.909326
0.593138 -0.000000
0.593138 0.909326
0.593138 1.818652
0.593138 2.727977
0.593138 3.637303
0.593138 4.546629
0.593138 5.455955
0.593138 6.365280
0.593138 7.274606
0.593138 8.183932
0.593138 9.093258
0.593138 10.002584
0.593138 10.911909
0.593138 11.821235
0.593138 12.730561
0.593138 13.639887
0.593138 14.549213
0.593138 15.458538
0.593138 16.367864


0.805908 -9.093258
0.805908 -8.183932
0.805908 -7.274606
0.805908 -6.365280
0.805908 -5.455955
0.805908 -4.546629
0.805908 -3.637303
0.805908 -2.727977
0.805908 -1.818652
0.805908 -0.909326
0.805908 -0.000000
0.805908 0.909326
0.805908 1.818652
0.805908 2.727977
0.805908 3.637303
0.805908 4.546629
0.805908 5.455955
0.805908 6.365280
0.805908 7.274606
0.805908 8.183932
0.805908 9.093258
0.805908 10.002584
0.805908 10.911909
0.805908 11.821235
0.805908 12.730561
0.805908 13.639887
0.805908 14.549213
0.805908 15.458538
0.805908 16.367864


1.018679 -9.093258
1.018679 -8.183932
1.018679 -7.274606
1.018679 -6.365280
1.018679 -5.455955
1.018679 -4.546629
1.018679 -3.637303
1.018679 -2.727977
1.018679 -1.818652
1.018679 -0.909326
1.018679 -0.000000
1.018679 0.909326
1.018679 1.818652
1.018679 2.727977
1.018679 3.637303
1.018679 4.546629
1.018679 5.455955
1.018679 6.365280
1.018679 7.274606
1.018679 8.183932
1.018679 9.093258
1.018679 10.002584
1.018679 10.911909
1.018679 11.821235
1.018679 12.730561
1.018679 13.639887
1.018679 14.549213
1.018679 15.458538
1.018679 16.367864


